301	0   7811	0	0.807508	bm25
381	0	14428	148	0.266619	bm25
381	0	62085	149	0.265723	bm25
381	0	3413	150	0.265599	bm25
381	0	3414234	151	0.265324	bm25
381	0	33684	152	0.264973	bm25
381	0	2411061	153	0.2629	bm25
381	0	316582	154	0.262812	bm25
381	0	2212095	155	0.262222	bm25
381	0	21439	156	0.26171	bm25
381	0	0208900201	157	0.261703	bm25
381	0	0611900041	158	0.261576	bm25
381	0	213280	159	0.261329	bm25
381	0	1020900053	160	0.260136	bm25
381	0	337195	161	0.259749	bm25
381	0	0703900042	162	0.25959	bm25
381	0	0623900068	163	0.258391	bm25
381	0	0227890014	164	0.25827	bm25
381	0	318819	165	0.257992	bm25
381	0	248658	166	0.257093	bm25
381	0	418116	167	0.256898	bm25
381	0	16941	168	0.256868	bm25
381	0	0126900090	169	0.256806	bm25
381	0	48423	170	0.255634	bm25
381	0	7900152	171	0.255264	bm25
381	0	0207890110	172	0.254792	bm25
381	0	68636	173	0.254517	bm25
381	0	5659	174	0.252216	bm25
381	0	25854	175	0.252106	bm25
381	0	326207	176	0.252041	bm25
381	0	2415661	177	0.25198	bm25
381	0	0708900157	178	0.251697	bm25
381	0	0507900057	179	0.251422	bm25
381	0	0815890108	180	0.250834	bm25
381	0	3110954	181	0.250099	bm25
381	0	3890061	182	0.249492	bm25
381	0	940317100006	183	0.249213	bm25
381	0	0216900112	184	0.249027	bm25
381	0	318050	185	0.248536	bm25
381	0	1204890066	186	0.24845	bm25
381	0	60406	187	0.248142	bm25
381	0	59155	188	0.247906	bm25
381	0	322596	189	0.247771	bm25
381	0	210819	190	0.24678	bm25
381	0	35145	191	0.245992	bm25
381	0	225161	192	0.245471	bm25
381	0	940000034	193	0.244575	bm25
381	0	29393	194	0.243797	bm25
381	0	49865	195	0.243613	bm25
381	0	346	196	0.243478	bm25
381	0	3213933	197	0.243089	bm25
381	0	332952	198	0.242966	bm25
381	0	2311939	199	0.242833	bm25
381	0	349365	200	0.242574	bm25
381	0	43820	201	0.241987	bm25
381	0	0722900053	202	0.241923	bm25
381	0	2415660	203	0.241693	bm25
381	0	0327900087	204	0.241618	bm25
381	0	1026900058	205	0.240754	bm25
381	0	0311900087	206	0.240642	bm25
381	0	47572	207	0.240634	bm25
381	0	114569	208	0.239928	bm25
381	0	1139	209	0.239511	bm25
381	0	23437	210	0.239327	bm25
381	0	0816890025	211	0.239273	bm25
381	0	0624900164	212	0.239044	bm25
381	0	0205890233	213	0.238954	bm25
381	0	39843	214	0.238739	bm25
381	0	0618900129	215	0.238634	bm25
381	0	0129900058	216	0.238372	bm25
381	0	314741	217	0.238245	bm25
381	0	0312900091	218	0.237794	bm25
381	0	0523900176	219	0.237372	bm25
381	0	114221	220	0.23734	bm25
381	0	0201900063	221	0.237195	bm25
381	0	0310900131	222	0.237099	bm25
381	0	0308900131	223	0.236721	bm25
381	0	410070	224	0.236577	bm25
381	0	31333	225	0.236165	bm25
381	0	0219900054	226	0.235675	bm25
381	0	51925	227	0.235017	bm25
381	0	940926000022	228	0.23406	bm25
381	0	3212721	229	0.233873	bm25
381	0	12054	230	0.233609	bm25
381	0	43100	231	0.233466	bm25
381	0	2312077	232	0.2334	bm25
381	0	1225900076	233	0.232926	bm25
381	0	0306890081	234	0.232538	bm25
381	0	3211737	235	0.232307	bm25
381	0	0723900061	236	0.232274	bm25
381	0	0129900060	237	0.232176	bm25
381	0	38308	238	0.232046	bm25
381	0	33761	239	0.231866	bm25
381	0	0610900161	240	0.231848	bm25
381	0	43421	241	0.231476	bm25
381	0	32641	242	0.231316	bm25
381	0	0121900092	243	0.23066	bm25
381	0	2115689	244	0.23059	bm25
381	0	3947	245	0.230558	bm25
381	0	24657	246	0.230183	bm25
381	0	0507900060	247	0.229865	bm25
381	0	2900048	248	0.229595	bm25
381	0	0314900028	249	0.229516	bm25
381	0	1228900157	250	0.229099	bm25
381	0	940812200253	251	0.228939	bm25
381	0	2314189	252	0.228896	bm25
381	0	940920200049	253	0.228668	bm25
381	0	21446	254	0.22862	bm25
381	0	11530	255	0.228482	bm25
381	0	247648	256	0.228376	bm25
381	0	110594	257	0.22832	bm25
381	0	57406	258	0.228257	bm25
381	0	0625900041	259	0.228074	bm25
381	0	2215527	260	0.227938	bm25
381	0	32408	261	0.227807	bm25
381	0	0107900029	262	0.227711	bm25
381	0	1108900217	263	0.22748	bm25
381	0	0224900145	264	0.227452	bm25
381	0	0605900014	265	0.227364	bm25
381	0	310078	266	0.227353	bm25
381	0	0118900004	267	0.227315	bm25
381	0	0304900025	268	0.227291	bm25
381	0	0614890078	269	0.227113	bm25
381	0	9905	270	0.226936	bm25
381	0	0615890088	271	0.226568	bm25
381	0	322975	272	0.226235	bm25
381	0	0124890094	273	0.226223	bm25
381	0	0430900037	274	0.226183	bm25
381	0	332240	275	0.226073	bm25
381	0	940725200083	276	0.225893	bm25
381	0	0224890113	277	0.225695	bm25
381	0	942100014	278	0.225671	bm25
381	0	22289	279	0.225399	bm25
381	0	10584	280	0.225358	bm25
381	0	215028	281	0.225346	bm25
381	0	2923	282	0.224987	bm25
381	0	29125	283	0.224909	bm25
381	0	0402900097	284	0.224743	bm25
381	0	0102890043	285	0.224548	bm25
381	0	237577	286	0.224136	bm25
381	0	22628	287	0.224082	bm25
381	0	1211890043	288	0.224074	bm25
381	0	318804	289	0.224019	bm25
381	0	22662	290	0.223843	bm25
381	0	0410890031	291	0.223813	bm25
381	0	1218890033	292	0.223775	bm25
381	0	940705200218	293	0.223643	bm25
381	0	0322900175	294	0.223595	bm25
381	0	34272	295	0.223561	bm25
381	0	21484	296	0.223494	bm25
381	0	1023900121	297	0.223344	bm25
381	0	12671	298	0.223219	bm25
381	0	940413200072	299	0.223195	bm25
381	0	0730900124	300	0.223052	bm25
381	0	0611900123	301	0.222762	bm25
381	0	941107200217	302	0.222588	bm25
381	0	0104900128	303	0.222513	bm25
381	0	32007	304	0.222429	bm25
381	0	0224890135	305	0.222235	bm25
381	0	242213	306	0.222207	bm25
381	0	13993	307	0.222024	bm25
381	0	1010890010	308	0.221848	bm25
381	0	0410900105	309	0.221798	bm25
381	0	0306890	310	0.221697	bm25
381	0	1121890019	311	0.221491	bm25
381	0	20948	312	0.221403	bm25
381	0	3315851	313	0.221363	bm25
381	0	2151	314	0.221355	bm25
381	0	22630	315	0.221284	bm25
381	0	940830000133	316	0.22112	bm25
381	0	1229890145	317	0.221062	bm25
381	0	0816890137	318	0.220937	bm25
381	0	940328000013	319	0.220928	bm25
381	0	0216900050	320	0.223	bm25
381	0	34241	321	0.220732	bm25
381	0	22697	322	0.220705	bm25
381	0	3414767	323	0.22069	bm25
381	0	940217200065	324	0.220687	bm25
381	0	940525200042	325	0.220674	bm25
381	0	940725200046	326	0.220642	bm25
381	0	0607890091	327	0.22051	bm25
381	0	116404	328	0.220305	bm25
381	0	0604900077	329	0.220224	bm25
381	0	376	330	0.220022	bm25
381	0	0414900136	331	0.220005	bm25
381	0	328317	332	0.21991	bm25
381	0	3412727	333	0.219903	bm25
381	0	33871	334	0.219733	bm25
381	0	317303	335	0.219649	bm25
381	0	3311587	336	0.219389	bm25
381	0	244951	337	0.219325	bm25
381	0	41805	338	0.219245	bm25
381	0	34554	339	0.219199	bm25
381	0	344	340	0.219132	bm25
381	0	0905900119	341	0.218856	bm25
381	0	1008890045	342	0.218778	bm25
381	0	321081	343	0.218747	bm25
381	0	0900106	344	0.218596	bm25
381	0	312642	345	0.218551	bm25
381	0	311233	346	0.218539	bm25
381	0	0329890058	347	0.217991	bm25
381	0	1102890179	348	0.217847	bm25
381	0	227175	349	0.217803	bm25
381	0	51378	350	0.217685	bm25
381	0	314083	351	0.217673	bm25
381	0	0730900103	352	0.217528	bm25
381	0	316624	353	0.217527	bm25
381	0	1227900224	354	0.217444	bm25
381	0	215433	355	0.217284	bm25
381	0	0627890054	356	0.217257	bm25
381	0	0309890098	357	0.217239	bm25
381	0	0417890058	358	0.217175	bm25
381	0	940428000019	359	0.217127	bm25
381	0	346703	360	0.216955	bm25
381	0	0216890118	361	0.216849	bm25
381	0	11819	362	0.216832	bm25
381	0	32147	363	0.216782	bm25
381	0	336108	364	0.216775	bm25
381	0	3216608	365	0.216695	bm25
381	0	941102200069	366	0.216648	bm25
381	0	0002	367	0.216318	bm25
381	0	33182	368	0.216	bm25
381	0	940318200118	369	0.215997	bm25
381	0	911	370	0.215942	bm25
381	0	5890004	371	0.215762	bm25
381	0	0419900244	372	0.215728	bm25
381	0	1514	373	0.21567	bm25
381	0	0306890082	374	0.21561	bm25
381	0	1214900007	375	0.215511	bm25
381	0	34843	376	0.215494	bm25
381	0	0501890014	377	0.215373	bm25
381	0	0604890031	378	0.215284	bm25
381	0	0128900186	379	0.215251	bm25
381	0	17891	380	0.215216	bm25
381	0	0125900010	381	0.215026	bm25
381	0	49921	382	0.214898	bm25
381	0	0604890030	383	0.214859	bm25
381	0	59577	384	0.214807	bm25
381	0	236827	385	0.214755	bm25
381	0	48844	386	0.214712	bm25
381	0	0928890225	387	0.214685	bm25
381	0	7785	388	0.214538	bm25
381	0	0727900163	389	0.214464	bm25
381	0	233448	390	0.21443	bm25
381	0	57407	391	0.21443	bm25
381	0	940317000028	392	0.214242	bm25
381	0	1105900048	393	0.214218	bm25
381	0	0054	394	0.214184	bm25
381	0	0518890010	395	0.214146	bm25
381	0	0104900214	396	0.21409	bm25
381	0	1890065	397	0.21406	bm25
381	0	22629	398	0.213948	bm25
381	0	0215900067	399	0.213701	bm25
381	0	940926200042	400	0.213671	bm25
381	0	0314900167	401	0.213532	bm25
381	0	383	402	0.213466	bm25
381	0	3212992	403	0.213398	bm25
381	0	0907890051	404	0.213396	bm25
381	0	0890005	405	0.213396	bm25
381	0	0507890216	406	0.213394	bm25
381	0	940304000040	407	0.213394	bm25
381	0	0107890	408	0.213375	bm25
381	0	1016890056	409	0.213336	bm25
381	0	0425900171	410	0.213326	bm25
381	0	0326900047	411	0.21326	bm25
381	0	326536	412	0.213143	bm25
381	0	36795	413	0.213057	bm25
381	0	1016890053	414	0.213041	bm25
381	0	5177	415	0.213005	bm25
381	0	61444	416	0.212968	bm25
381	0	316599	417	0.212926	bm25
381	0	940106200072	418	0.212925	bm25
381	0	32494	419	0.212899	bm25
381	0	41824	420	0.212882	bm25
381	0	313102	421	0.21286	bm25
381	0	0213890067	422	0.21275	bm25
381	0	0703890075	423	0.212698	bm25
381	0	11226	424	0.212672	bm25
381	0	22603	425	0.212658	bm25
381	0	0205900052	426	0.212657	bm25
381	0	940126200061	427	0.212638	bm25
381	0	0730900058	428	0.212568	bm25
381	0	1009890052	429	0.212538	bm25
381	0	314521	430	0.212529	bm25
381	0	310045	431	0.212479	bm25
381	0	224861	432	0.21243	bm25
381	0	312150	433	0.212395	bm25
381	0	49177	434	0.21236	bm25
381	0	940620200043	435	0.212353	bm25
381	0	11596	436	0.212284	bm25
381	0	0925890072	437	0.212167	bm25
381	0	0731900103	438	0.212122	bm25
381	0	0727900167	439	0.21212	bm25
381	0	2211538	440	0.21208	bm25
381	0	1231900047	441	0.212076	bm25
381	0	1011900042	442	0.212045	bm25
381	0	45695	443	0.211964	bm25
381	0	3116374	444	0.211945	bm25
381	0	0726900005	445	0.211882	bm25
381	0	940822200078	446	0.211862	bm25
381	0	0720900022	447	0.211651	bm25
381	0	0826900150	448	0.211646	bm25
381	0	63532	449	0.21164	bm25
381	0	43309	450	0.211632	bm25
381	0	313854	451	0.21163	bm25
381	0	51335	452	0.211603	bm25
381	0	0615890067	453	0.211555	bm25
381	0	3116741	454	0.211523	bm25
381	0	0604900	455	0.211492	bm25
381	0	40379	456	0.211417	bm25
381	0	0602900050	457	0.211386	bm25
381	0	22374	458	0.211266	bm25
381	0	314926	459	0.211265	bm25
381	0	342667	460	0.292	bm25
381	0	36878	461	0.212	bm25
381	0	048	462	0.211075	bm25
381	0	7090	463	0.211046	bm25
381	0	0412900144	464	0.211028	bm25
381	0	248499	465	0.211019	bm25
381	0	0305900054	466	0.210988	bm25
381	0	1003890089	467	0.210983	bm25
381	0	7368	468	0.210969	bm25
381	0	0922900081	469	0.210957	bm25
381	0	28494	470	0.210947	bm25
381	0	3410289	471	0.210939	bm25
381	0	0423900089	472	0.210902	bm25
381	0	3900149	473	0.210896	bm25
381	0	941213200043	474	0.210888	bm25
381	0	0828890041	475	0.210868	bm25
381	0	344993	476	0.21085	bm25
381	0	940302200004	477	0.210826	bm25
381	0	0824900067	478	0.210762	bm25
381	0	2890067	479	0.210745	bm25
381	0	0903900052	480	0.210693	bm25
381	0	2211865	481	0.210644	bm25
381	0	345	482	0.210503	bm25
381	0	47578	483	0.210482	bm25
381	0	3415392	484	0.210382	bm25
381	0	3171	485	0.210357	bm25
381	0	940302200005	486	0.210318	bm25
381	0	1022900079	487	0.210305	bm25
381	0	1120890050	488	0.210285	bm25
381	0	0422890118	489	0.210282	bm25
381	0	411743	490	0.210183	bm25
381	0	1225900075	491	0.21017	bm25
381	0	3410090	492	0.210078	bm25
381	0	12672	493	0.210062	bm25
381	0	0502900172	494	0.210051	bm25
381	0	940303200061	495	0.210039	bm25
381	0	0907900037	496	0.21	bm25
381	0	0506900041	497	0.209988	bm25
381	0	1010890113	498	0.209967	bm25
381	0	324441	499	0.209963	bm25
381	0	0326900046	500	0.209956	bm25
381	0	940527100250	501	0.20995	bm25
381	0	3315325	502	0.209919	bm25
381	0	34029	503	0.209883	bm25
381	0	1208900020	504	0.209864	bm25
381	0	219590	505	0.209781	bm25
381	0	0214890018	506	0.209763	bm25
381	0	9951	507	0.209756	bm25
381	0	0515890040	508	0.209734	bm25
381	0	940217200061	509	0.209716	bm25
381	0	1127890119	510	0.209714	bm25
381	0	0223900150	511	0.209711	bm25
381	0	1122900106	512	0.209653	bm25
381	0	11744	513	0.209639	bm25
381	0	1890115	514	0.209597	bm25
381	0	10664	515	0.209596	bm25
381	0	1030890036	516	0.209593	bm25
381	0	3313976	517	0.209593	bm25
381	0	22509	518	0.209591	bm25
381	0	940303200058	519	0.209516	bm25
381	0	940106200079	520	0.209503	bm25
381	0	51011	521	0.20944	bm25
381	0	3315335	522	0.209408	bm25
381	0	940425200073	523	0.209385	bm25
381	0	0917890177	524	0.209376	bm25
381	0	0819900120	525	0.209345	bm25
381	0	51140	526	0.209343	bm25
381	0	417053	527	0.209335	bm25
381	0	1212900138	528	0.209333	bm25
381	0	34613	529	0.209324	bm25
381	0	312756	530	0.209317	bm25
381	0	941003200047	531	0.209308	bm25
381	0	311037	532	0.209295	bm25
381	0	4823	533	0.209262	bm25
381	0	3312690	534	0.209228	bm25
381	0	115278	535	0.209205	bm25
381	0	3216682	536	0.209178	bm25
381	0	4240	537	0.209122	bm25
381	0	312979	538	0.209112	bm25
381	0	0703900027	539	0.209102	bm25
381	0	1126900027	540	0.209099	bm25
381	0	940728200025	541	0.209096	bm25
381	0	210816	542	0.209093	bm25
381	0	0311900121	543	0.209081	bm25
381	0	941205000063	544	0.209081	bm25
381	0	7900006	545	0.209053	bm25
381	0	940922200126	546	0.209049	bm25
381	0	314924	547	0.209032	bm25
381	0	45559	548	0.208938	bm25
381	0	940620200042	549	0.208936	bm25
381	0	0626890027	550	0.208924	bm25
381	0	1214900143	551	0.208873	bm25
381	0	0324890017	552	0.20887	bm25
381	0	0115900103	553	0.20886	bm25
381	0	41725	554	0.208839	bm25
381	0	1005890010	555	0.208811	bm25
381	0	0419900068	556	0.2088	bm25
381	0	941003200050	557	0.208784	bm25
381	0	2395	558	0.208777	bm25
381	0	26272	559	0.20875	bm25
381	0	940118200041	560	0.20873	bm25
381	0	3402	561	0.208721	bm25
381	0	22739	562	0.208713	bm25
381	0	941003200051	563	0.208697	bm25
381	0	213630	564	0.208682	bm25
381	0	35966	565	0.208634	bm25
381	0	941003200055	566	0.208603	bm25
381	0	3213548	567	0.208516	bm25
381	0	246907	568	0.20851	bm25
381	0	235617	569	0.20851	bm25
381	0	116963	570	0.208494	bm25
381	0	38070	571	0.208475	bm25
381	0	114947	572	0.208466	bm25
381	0	17572	573	0.208458	bm25
381	0	940328200058	574	0.208424	bm25
381	0	67027	575	0.208362	bm25
381	0	1120890054	576	0.208345	bm25
381	0	940317000031	577	0.208312	bm25
381	0	940926200054	578	0.208306	bm25
381	0	3415676	579	0.208288	bm25
381	0	415877	580	0.208285	bm25
381	0	0704900029	581	0.208252	bm25
381	0	2415280	582	0.208229	bm25
381	0	32881	583	0.208193	bm25
381	0	1007900093	584	0.208181	bm25
381	0	0917890186	585	0.208171	bm25
381	0	0526900092	586	0.208166	bm25
381	0	1011900078	587	0.208118	bm25
381	0	949200096	588	0.27	bm25
381	0	336475	589	0.266	bm25
381	0	3116166	590	0.245	bm25
381	0	638	591	0.236	bm25
381	0	334150	592	0.233	bm25
381	0	1216900207	593	0.212	bm25
381	0	25842	594	0.211	bm25
381	0	0813900053	595	0.202	bm25
381	0	1211890041	596	0.207976	bm25
381	0	67654	597	0.207957	bm25
381	0	228947	598	0.207953	bm25
381	0	0206890061	599	0.207945	bm25
381	0	941213200089	600	0.207925	bm25
381	0	2210562	601	0.20791	bm25
381	0	1102890120	602	0.207894	bm25
381	0	67712	603	0.207865	bm25
381	0	941003200048	604	0.207859	bm25
381	0	0812890097	605	0.20782	bm25
381	0	3415056	606	0.207818	bm25
381	0	940217200066	607	0.20781	bm25
381	0	0618900120	608	0.207789	bm25
381	0	3213546	609	0.207778	bm25
381	0	33197	610	0.207735	bm25
381	0	940114200074	611	0.207734	bm25
381	0	36794	612	0.207711	bm25
381	0	941213200042	613	0.207709	bm25
381	0	2411213	614	0.207678	bm25
381	0	67671	615	0.20766	bm25
381	0	1231890085	616	0.207645	bm25
381	0	941213000052	617	0.207623	bm25
381	0	0416900024	618	0.207612	bm25
381	0	410097	619	0.207603	bm25
381	0	9881	620	0.207575	bm25
381	0	4203	621	0.207564	bm25
381	0	3213547	622	0.207546	bm25
381	0	0319900051	623	0.207524	bm25
381	0	1228900150	624	0.207497	bm25
381	0	0214890119	625	0.20749	bm25
381	0	1211890044	626	0.207482	bm25
381	0	347124	627	0.207453	bm25
381	0	3213564	628	0.207452	bm25
381	0	0126890184	629	0.207431	bm25
381	0	0731890046	630	0.207422	bm25
381	0	0415900029	631	0.207396	bm25
381	0	212166	632	0.207395	bm25
381	0	940627200082	633	0.207384	bm25
381	0	940620200040	634	0.207375	bm25
381	0	11214	635	0.207315	bm25
381	0	0122890017	636	0.207305	bm25
381	0	940000033	637	0.207291	bm25
381	0	1025900253	638	0.207289	bm25
381	0	941220100030	639	0.207281	bm25
381	0	60440	640	0.20728	bm25
381	0	0115900100	641	0.207273	bm25
381	0	0901890093	642	0.20727	bm25
381	0	1001890101	643	0.207222	bm25
381	0	18755	644	0.207213	bm25
381	0	1102890001	645	0.207201	bm25
381	0	339524	646	0.297	bm25
381	0	3216029	647	0.294	bm25
381	0	0404890104	648	0.286	bm25
381	0	344494	649	0.282	bm25
381	0	940425200074	650	0.28	bm25
381	0	942200073	651	0.273	bm25
381	0	61445	652	0.261	bm25
381	0	0612900087	653	0.253	bm25
381	0	0305900055	654	0.206	bm25
381	0	26095	655	0.207099	bm25
381	0	42647	656	0.207093	bm25
381	0	0610900234	657	0.207068	bm25
381	0	21380	658	0.207064	bm25
381	0	0320900143	659	0.207057	bm25
381	0	0905890046	660	0.207038	bm25
381	0	312669	661	0.207018	bm25
381	0	6900070	662	0.207009	bm25
381	0	0206900047	663	0.207004	bm25
381	0	60608	664	0.206998	bm25
381	0	0311890012	665	0.206995	bm25
381	0	41130	666	0.206995	bm25
381	0	1211900173	667	0.206993	bm25
381	0	51752	668	0.206979	bm25
381	0	940526200039	669	0.206951	bm25
381	0	0226890217	670	0.206918	bm25
381	0	229034	671	0.206918	bm25
381	0	315053	672	0.206917	bm25
381	0	1006890001	673	0.206916	bm25
381	0	14655	674	0.206914	bm25
381	0	1122900016	675	0.206906	bm25
381	0	0827900028	676	0.206894	bm25
381	0	941021200115	677	0.206883	bm25
381	0	1228900087	678	0.206879	bm25
381	0	0608900	679	0.206851	bm25
381	0	0208900163	680	0.206849	bm25
381	0	2890076	681	0.206826	bm25
381	0	2214153	682	0.206823	bm25
381	0	243468	683	0.206821	bm25
381	0	941202000036	684	0.206821	bm25
381	0	20439	685	0.206811	bm25
381	0	249331	686	0.206807	bm25
381	0	0208900181	687	0.206804	bm25
381	0	940114200075	688	0.206797	bm25
381	0	61517	689	0.206793	bm25
381	0	940912200107	690	0.20678	bm25
381	0	940128200177	691	0.206771	bm25
381	0	2311710	692	0.206763	bm25
381	0	942000007	693	0.206761	bm25
381	0	941013100041	694	0.206759	bm25
381	0	0913900125	695	0.206755	bm25
381	0	47566	696	0.206735	bm25
381	0	0108900006	697	0.206696	bm25
381	0	0508890050	698	0.20669	bm25
381	0	940725200085	699	0.206689	bm25
381	0	941202000005	700	0.206685	bm25
381	0	27314	701	0.206676	bm25
381	0	56441	702	0.206674	bm25
381	0	940727200036	703	0.206668	bm25
381	0	310312	704	0.206664	bm25
381	0	48033	705	0.206649	bm25
381	0	11823	706	0.206646	bm25
381	0	940811000028	707	0.20664	bm25
381	0	1209900001	708	0.206638	bm25
381	0	0707900124	709	0.206634	bm25
381	0	941027200070	710	0.206632	bm25
381	0	940525000020	711	0.206609	bm25
381	0	0911890069	712	0.206599	bm25
381	0	1211890102	713	0.206577	bm25
381	0	0722900170	714	0.206577	bm25
381	0	24617	715	0.206576	bm25
381	0	0925890002	716	0.20657	bm25
381	0	0703890008	717	0.206569	bm25
381	0	0315900059	718	0.206563	bm25
381	0	11821	719	0.20656	bm25
381	0	940303200119	720	0.206558	bm25
381	0	47441	721	0.206541	bm25
381	0	27941	722	0.206535	bm25
381	0	0118	723	0.20653	bm25
381	0	0117900145	724	0.206522	bm25
381	0	0702890104	725	0.206506	bm25
381	0	940621200073	726	0.206496	bm25
381	0	11824	727	0.20649	bm25
381	0	46348	728	0.206488	bm25
381	0	940224200093	729	0.206486	bm25
381	0	0305890014	730	0.206484	bm25
381	0	0119900090	731	0.206462	bm25
381	0	20919	732	0.20646	bm25
381	0	57092	733	0.206459	bm25
381	0	941011200107	734	0.206434	bm25
381	0	41832	735	0.206431	bm25
381	0	1008900125	736	0.206427	bm25
381	0	0322890018	737	0.206416	bm25
381	0	945200063	738	0.206414	bm25
381	0	1106890008	739	0.206411	bm25
381	0	0323890050	740	0.206404	bm25
381	0	941121200072	741	0.206401	bm25
381	0	43066	742	0.206398	bm25
381	0	1203900035	743	0.206397	bm25
381	0	0813890044	744	0.206389	bm25
381	0	43005	745	0.206383	bm25
381	0	42967	746	0.206381	bm25
381	0	940104200084	747	0.206363	bm25
381	0	57401	748	0.206359	bm25
381	0	940926200046	749	0.206349	bm25
381	0	5523	750	0.206348	bm25
381	0	0911890068	751	0.206347	bm25
381	0	940628200055	752	0.206327	bm25
381	0	1203900085	753	0.206325	bm25
381	0	0201900031	754	0.206321	bm25
381	0	415277	755	0.206315	bm25
381	0	940830200070	756	0.206315	bm25
381	0	110853	757	0.206309	bm25
381	0	1002890046	758	0.206307	bm25
381	0	940318200113	759	0.206297	bm25
381	0	0925890083	760	0.206294	bm25
381	0	941202000035	761	0.206279	bm25
381	0	0923890104	762	0.206271	bm25
381	0	940616000113	763	0.206238	bm25
381	0	0404900011	764	0.206213	bm25
381	0	3415411	765	0.20621	bm25
381	0	2900137	766	0.206205	bm25
381	0	46645	767	0.206201	bm25
381	0	54406	768	0.206192	bm25
381	0	0516890061	769	0.206186	bm25
381	0	0406890057	770	0.206167	bm25
381	0	941007200090	771	0.206166	bm25
381	0	940303100030	772	0.206155	bm25
381	0	940317000040	773	0.206152	bm25
381	0	940119200020	774	0.206152	bm25
381	0	1203890001	775	0.206142	bm25
381	0	940831200069	776	0.206136	bm25
381	0	24426	777	0.206125	bm25
381	0	940106200	778	0.20611	bm25
381	0	26785	779	0.206103	bm25
381	0	11373	780	0.2061	bm25
381	0	2900010	781	0.206087	bm25
381	0	940830200075	782	0.206081	bm25
381	0	1606	783	0.206075	bm25
381	0	0916900156	784	0.206064	bm25
381	0	3315347	785	0.206051	bm25
381	0	247765	786	0.206039	bm25
381	0	1029900041	787	0.206035	bm25
381	0	940317200067	788	0.206023	bm25
381	0	3315337	789	0.206016	bm25
381	0	0331900058	790	0.206011	bm25
381	0	1126900079	791	0.206	bm25
381	0	1220890062	792	0.205992	bm25
381	0	0208900171	793	0.205984	bm25
381	0	312668	794	0.205983	bm25
381	0	0416900042	795	0.205968	bm25
381	0	5095	796	0.205968	bm25
381	0	22545	797	0.205966	bm25
381	0	2140	798	0.205964	bm25
381	0	66761	799	0.205963	bm25
381	0	0118900124	800	0.205944	bm25
381	0	3312031	801	0.205937	bm25
381	0	0417900093	802	0.205931	bm25
381	0	43074	803	0.205915	bm25
381	0	0115890017	804	0.205905	bm25
381	0	1202900105	805	0.205903	bm25
381	0	0424900142	806	0.205899	bm25
381	0	0206890062	807	0.205897	bm25
381	0	15239	808	0.205869	bm25
381	0	57154	809	0.20586	bm25
381	0	247380	810	0.205837	bm25
381	0	940217200056	811	0.205835	bm25
381	0	47430	812	0.20583	bm25
381	0	1008890041	813	0.205809	bm25
381	0	940217200050	814	0.205802	bm25
381	0	940413000037	815	0.2058	bm25
381	0	331342	816	0.205797	bm25
381	0	47570	817	0.205796	bm25
381	0	233432	818	0.205795	bm25
381	0	0622890074	819	0.205792	bm25
381	0	11817	820	0.205777	bm25
381	0	215709	821	0.205773	bm25
381	0	2246	822	0.20577	bm25
381	0	56895	823	0.205759	bm25
381	0	941213000054	824	0.205757	bm25
381	0	941122000025	825	0.205747	bm25
381	0	116025	826	0.205742	bm25
381	0	4366	827	0.205741	bm25
381	0	0114900128	828	0.20574	bm25
381	0	1010890095	829	0.205739	bm25
381	0	0306900121	830	0.205723	bm25
381	0	1674	831	0.205716	bm25
381	0	941027200067	832	0.205714	bm25
381	0	60410	833	0.20571	bm25
381	0	1123890	834	0.205702	bm25
381	0	0109900068	835	0.205696	bm25
381	0	0104900218	836	0.205695	bm25
381	0	24628	837	0.205694	bm25
381	0	0324900135	838	0.20569	bm25
381	0	1213900059	839	0.205688	bm25
381	0	22673	840	0.205686	bm25
381	0	3890	841	0.20568	bm25
381	0	940616200073	842	0.205676	bm25
381	0	0503900212	843	0.205654	bm25
381	0	3311468	844	0.205651	bm25
381	0	417195	845	0.20565	bm25
381	0	0916900056	846	0.205648	bm25
381	0	0305900053	847	0.205639	bm25
381	0	3217045	848	0.205638	bm25
381	0	0524900120	849	0.205637	bm25
381	0	9890028	850	0.205633	bm25
381	0	940928200047	851	0.205631	bm25
381	0	5176	852	0.205631	bm25
381	0	15109	853	0.20563	bm25
381	0	0904890051	854	0.205626	bm25
381	0	45369	855	0.205622	bm25
381	0	346311	856	0.20562	bm25
381	0	5900	857	0.205618	bm25
381	0	1225890050	858	0.205612	bm25
381	0	0306890079	859	0.205611	bm25
381	0	0217890034	860	0.205611	bm25
381	0	0418890082	861	0.205607	bm25
381	0	22583	862	0.2056	bm25
381	0	940217200052	863	0.205593	bm25
381	0	41762	864	0.205593	bm25
381	0	1018900267	865	0.205592	bm25
381	0	3114771	866	0.205587	bm25
381	0	0621900255	867	0.205581	bm25
381	0	5900202	868	0.205565	bm25
381	0	0904900008	869	0.205562	bm25
381	0	0507900059	870	0.205561	bm25
381	0	940112200074	871	0.205561	bm25
381	0	1106900193	872	0.205554	bm25
381	0	3414885	873	0.205545	bm25
381	0	313379	874	0.205539	bm25
381	0	1105900085	875	0.205528	bm25
381	0	941005000007	876	0.205527	bm25
381	0	941000058	877	0.205527	bm25
381	0	0419900223	878	0.205523	bm25
381	0	0613890023	879	0.205519	bm25
381	0	10326	880	0.205517	bm25
